"","country_region","lat","long","date","status","cases"
"462","Andorra",42.5063,1.5218,"2/29/20","deaths",0
"463","Andorra",42.5063,1.5218,"3/1/20","confirmed",0
"464","Andorra",42.5063,1.5218,"3/1/20","deaths",0
"465","Andorra",42.5063,1.5218,"3/2/20","confirmed",1
"466","Andorra",42.5063,1.5218,"3/2/20","deaths",0
"467","Andorra",42.5063,1.5218,"3/3/20","confirmed",1
"468","Andorra",42.5063,1.5218,"3/3/20","deaths",0
"469","Andorra",42.5063,1.5218,"3/4/20","confirmed",1
"470","Andorra",42.5063,1.5218,"3/4/20","deaths",0
"471","Andorra",42.5063,1.5218,"3/5/20","confirmed",1
"472","Andorra",42.5063,1.5218,"3/5/20","deaths",0
"473","Andorra",42.5063,1.5218,"3/6/20","confirmed",1
"474","Andorra",42.5063,1.5218,"3/6/20","deaths",0
"475","Andorra",42.5063,1.5218,"3/7/20","confirmed",1
"476","Andorra",42.5063,1.5218,"3/7/20","deaths",0
"477","Andorra",42.5063,1.5218,"3/8/20","confirmed",1
"478","Andorra",42.5063,1.5218,"3/8/20","deaths",0
"479","Andorra",42.5063,1.5218,"3/9/20","confirmed",1
"480","Andorra",42.5063,1.5218,"3/9/20","deaths",0
"481","Andorra",42.5063,1.5218,"3/10/20","confirmed",1
"482","Andorra",42.5063,1.5218,"3/10/20","deaths",0
"483","Andorra",42.5063,1.5218,"3/11/20","confirmed",1
"484","Andorra",42.5063,1.5218,"3/11/20","deaths",0
"485","Andorra",42.5063,1.5218,"3/12/20","confirmed",1
"486","Andorra",42.5063,1.5218,"3/12/20","deaths",0
"487","Andorra",42.5063,1.5218,"3/13/20","confirmed",1
"488","Andorra",42.5063,1.5218,"3/13/20","deaths",0
"489","Andorra",42.5063,1.5218,"3/14/20","confirmed",1
"490","Andorra",42.5063,1.5218,"3/14/20","deaths",0
"491","Andorra",42.5063,1.5218,"3/15/20","confirmed",1
"492","Andorra",42.5063,1.5218,"3/15/20","deaths",0
"493","Andorra",42.5063,1.5218,"3/16/20","confirmed",2
"494","Andorra",42.5063,1.5218,"3/16/20","deaths",0
"495","Andorra",42.5063,1.5218,"3/17/20","confirmed",39
"496","Andorra",42.5063,1.5218,"3/17/20","deaths",0
"497","Andorra",42.5063,1.5218,"3/18/20","confirmed",39
"498","Andorra",42.5063,1.5218,"3/18/20","deaths",0
"499","Andorra",42.5063,1.5218,"3/19/20","confirmed",53
"500","Andorra",42.5063,1.5218,"3/19/20","deaths",0
"501","Andorra",42.5063,1.5218,"3/20/20","confirmed",75
"502","Andorra",42.5063,1.5218,"3/20/20","deaths",0
"503","Andorra",42.5063,1.5218,"3/21/20","confirmed",88
"504","Andorra",42.5063,1.5218,"3/21/20","deaths",0
"505","Andorra",42.5063,1.5218,"3/22/20","confirmed",113
"506","Andorra",42.5063,1.5218,"3/22/20","deaths",1
"507","Andorra",42.5063,1.5218,"3/23/20","confirmed",133
"508","Andorra",42.5063,1.5218,"3/23/20","deaths",1
"509","Andorra",42.5063,1.5218,"3/24/20","confirmed",164
"510","Andorra",42.5063,1.5218,"3/24/20","deaths",1
"511","Andorra",42.5063,1.5218,"3/25/20","confirmed",188
"512","Andorra",42.5063,1.5218,"3/25/20","deaths",1
"513","Angola",-11.2027,17.8739,"1/22/20","confirmed",0
"514","Angola",-11.2027,17.8739,"1/22/20","deaths",0
"515","Angola",-11.2027,17.8739,"1/23/20","confirmed",0
"516","Angola",-11.2027,17.8739,"1/23/20","deaths",0
"517","Angola",-11.2027,17.8739,"1/24/20","confirmed",0
"518","Angola",-11.2027,17.8739,"1/24/20","deaths",0
"519","Angola",-11.2027,17.8739,"1/25/20","confirmed",0
"520","Angola",-11.2027,17.8739,"1/25/20","deaths",0
"521","Angola",-11.2027,17.8739,"1/26/20","confirmed",0
"522","Angola",-11.2027,17.8739,"1/26/20","deaths",0
"523","Angola",-11.2027,17.8739,"1/27/20","confirmed",0
"524","Angola",-11.2027,17.8739,"1/27/20","deaths",0
"525","Angola",-11.2027,17.8739,"1/28/20","confirmed",0
"526","Angola",-11.2027,17.8739,"1/28/20","deaths",0
"527","Angola",-11.2027,17.8739,"1/29/20","confirmed",0
"528","Angola",-11.2027,17.8739,"1/29/20","deaths",0
"529","Angola",-11.2027,17.8739,"1/30/20","confirmed",0
"530","Angola",-11.2027,17.8739,"1/30/20","deaths",0
"531","Angola",-11.2027,17.8739,"1/31/20","confirmed",0
"532","Angola",-11.2027,17.8739,"1/31/20","deaths",0
"533","Angola",-11.2027,17.8739,"2/1/20","confirmed",0
"534","Angola",-11.2027,17.8739,"2/1/20","deaths",0
"535","Angola",-11.2027,17.8739,"2/2/20","confirmed",0
"536","Angola",-11.2027,17.8739,"2/2/20","deaths",0
"537","Angola",-11.2027,17.8739,"2/3/20","confirmed",0
"538","Angola",-11.2027,17.8739,"2/3/20","deaths",0
"539","Angola",-11.2027,17.8739,"2/4/20","confirmed",0
"540","Angola",-11.2027,17.8739,"2/4/20","deaths",0
"541","Angola",-11.2027,17.8739,"2/5/20","confirmed",0
"542","Angola",-11.2027,17.8739,"2/5/20","deaths",0
"543","Angola",-11.2027,17.8739,"2/6/20","confirmed",0
"544","Angola",-11.2027,17.8739,"2/6/20","deaths",0
"545","Angola",-11.2027,17.8739,"2/7/20","confirmed",0
"546","Angola",-11.2027,17.8739,"2/7/20","deaths",0
"547","Angola",-11.2027,17.8739,"2/8/20","confirmed",0
"548","Angola",-11.2027,17.8739,"2/8/20","deaths",0
"549","Angola",-11.2027,17.8739,"2/9/20","confirmed",0
"550","Angola",-11.2027,17.8739,"2/9/20","deaths",0
"551","Angola",-11.2027,17.8739,"2/10/20","confirmed",0
"552","Angola",-11.2027,17.8739,"2/10/20","deaths",0
"553","Angola",-11.2027,17.8739,"2/11/20","confirmed",0
"554","Angola",-11.2027,17.8739,"2/11/20","deaths",0
"555","Angola",-11.2027,17.8739,"2/12/20","confirmed",0
"556","Angola",-11.2027,17.8739,"2/12/20","deaths",0
"557","Angola",-11.2027,17.8739,"2/13/20","confirmed",0
"558","Angola",-11.2027,17.8739,"2/13/20","deaths",0
"559","Angola",-11.2027,17.8739,"2/14/20","confirmed",0
"560","Angola",-11.2027,17.8739,"2/14/20","deaths",0
"561","Angola",-11.2027,17.8739,"2/15/20","confirmed",0
"562","Angola",-11.2027,17.8739,"2/15/20","deaths",0
"563","Angola",-11.2027,17.8739,"2/16/20","confirmed",0
"564","Angola",-11.2027,17.8739,"2/16/20","deaths",0
"565","Angola",-11.2027,17.8739,"2/17/20","confirmed",0
"566","Angola",-11.2027,17.8739,"2/17/20","deaths",0
"567","Angola",-11.2027,17.8739,"2/18/20","confirmed",0
"568","Angola",-11.2027,17.8739,"2/18/20","deaths",0
"569","Angola",-11.2027,17.8739,"2/19/20","confirmed",0
"570","Angola",-11.2027,17.8739,"2/19/20","deaths",0
"571","Angola",-11.2027,17.8739,"2/20/20","confirmed",0
"572","Angola",-11.2027,17.8739,"2/20/20","deaths",0
"573","Angola",-11.2027,17.8739,"2/21/20","confirmed",0
"574","Angola",-11.2027,17.8739,"2/21/20","deaths",0
"575","Angola",-11.2027,17.8739,"2/22/20","confirmed",0
"576","Angola",-11.2027,17.8739,"2/22/20","deaths",0
"577","Angola",-11.2027,17.8739,"2/23/20","confirmed",0
"578","Angola",-11.2027,17.8739,"2/23/20","deaths",0
"579","Angola",-11.2027,17.8739,"2/24/20","confirmed",0
"580","Angola",-11.2027,17.8739,"2/24/20","deaths",0
"581","Angola",-11.2027,17.8739,"2/25/20","confirmed",0
"582","Angola",-11.2027,17.8739,"2/25/20","deaths",0
"583","Angola",-11.2027,17.8739,"2/26/20","confirmed",0
"584","Angola",-11.2027,17.8739,"2/26/20","deaths",0
"585","Angola",-11.2027,17.8739,"2/27/20","confirmed",0
"586","Angola",-11.2027,17.8739,"2/27/20","deaths",0
"587","Angola",-11.2027,17.8739,"2/28/20","confirmed",0
"588","Angola",-11.2027,17.8739,"2/28/20","deaths",0
"589","Angola",-11.2027,17.8739,"2/29/20","confirmed",0
"590","Angola",-11.2027,17.8739,"2/29/20","deaths",0
"591","Angola",-11.2027,17.8739,"3/1/20","confirmed",0
"592","Angola",-11.2027,17.8739,"3/1/20","deaths",0
"593","Angola",-11.2027,17.8739,"3/2/20","confirmed",0
"594","Angola",-11.2027,17.8739,"3/2/20","deaths",0
"595","Angola",-11.2027,17.8739,"3/3/20","confirmed",0
"596","Angola",-11.2027,17.8739,"3/3/20","deaths",0
"597","Angola",-11.2027,17.8739,"3/4/20","confirmed",0
"598","Angola",-11.2027,17.8739,"3/4/20","deaths",0
"599","Angola",-11.2027,17.8739,"3/5/20","confirmed",0
"600","Angola",-11.2027,17.8739,"3/5/20","deaths",0
"601","Angola",-11.2027,17.8739,"3/6/20","confirmed",0
"602","Angola",-11.2027,17.8739,"3/6/20","deaths",0
"603","Angola",-11.2027,17.8739,"3/7/20","confirmed",0
"604","Angola",-11.2027,17.8739,"3/7/20","deaths",0
"605","Angola",-11.2027,17.8739,"3/8/20","confirmed",0
"606","Angola",-11.2027,17.8739,"3/8/20","deaths",0
"607","Angola",-11.2027,17.8739,"3/9/20","confirmed",0
"608","Angola",-11.2027,17.8739,"3/9/20","deaths",0
"609","Angola",-11.2027,17.8739,"3/10/20","confirmed",0
"610","Angola",-11.2027,17.8739,"3/10/20","deaths",0
"611","Angola",-11.2027,17.8739,"3/11/20","confirmed",0
"612","Angola",-11.2027,17.8739,"3/11/20","deaths",0
"613","Angola",-11.2027,17.8739,"3/12/20","confirmed",0
"614","Angola",-11.2027,17.8739,"3/12/20","deaths",0
"615","Angola",-11.2027,17.8739,"3/13/20","confirmed",0
"616","Angola",-11.2027,17.8739,"3/13/20","deaths",0
"617","Angola",-11.2027,17.8739,"3/14/20","confirmed",0
"618","Angola",-11.2027,17.8739,"3/14/20","deaths",0
"619","Angola",-11.2027,17.8739,"3/15/20","confirmed",0
"620","Angola",-11.2027,17.8739,"3/15/20","deaths",0
"621","Angola",-11.2027,17.8739,"3/16/20","confirmed",0
"622","Angola",-11.2027,17.8739,"3/16/20","deaths",0
"623","Angola",-11.2027,17.8739,"3/17/20","confirmed",0
"624","Angola",-11.2027,17.8739,"3/17/20","deaths",0
"625","Angola",-11.2027,17.8739,"3/18/20","confirmed",0
"626","Angola",-11.2027,17.8739,"3/18/20","deaths",0
"627","Angola",-11.2027,17.8739,"3/19/20","confirmed",0
"628","Angola",-11.2027,17.8739,"3/19/20","deaths",0
"629","Angola",-11.2027,17.8739,"3/20/20","confirmed",1
"630","Angola",-11.2027,17.8739,"3/20/20","deaths",0
"631","Angola",-11.2027,17.8739,"3/21/20","confirmed",2
"632","Angola",-11.2027,17.8739,"3/21/20","deaths",0
"633","Angola",-11.2027,17.8739,"3/22/20","confirmed",2
"634","Angola",-11.2027,17.8739,"3/22/20","deaths",0
"635","Angola",-11.2027,17.8739,"3/23/20","confirmed",3
"636","Angola",-11.2027,17.8739,"3/23/20","deaths",0
"637","Angola",-11.2027,17.8739,"3/24/20","confirmed",3
"638","Angola",-11.2027,17.8739,"3/24/20","deaths",0
"639","Angola",-11.2027,17.8739,"3/25/20","confirmed",3
"640","Angola",-11.2027,17.8739,"3/25/20","deaths",0
"641","Antigua and Barbuda",17.0608,-61.7964,"1/22/20","confirmed",0
"642","Antigua and Barbuda",17.0608,-61.7964,"1/22/20","deaths",0
"643","Antigua and Barbuda",17.0608,-61.7964,"1/23/20","confirmed",0
"644","Antigua and Barbuda",17.0608,-61.7964,"1/23/20","deaths",0
"645","Antigua and Barbuda",17.0608,-61.7964,"1/24/20","confirmed",0
"646","Antigua and Barbuda",17.0608,-61.7964,"1/24/20","deaths",0
"647","Antigua and Barbuda",17.0608,-61.7964,"1/25/20","confirmed",0
"648","Antigua and Barbuda",17.0608,-61.7964,"1/25/20","deaths",0
"649","Antigua and Barbuda",17.0608,-61.7964,"1/26/20","confirmed",0
"650","Antigua and Barbuda",17.0608,-61.7964,"1/26/20","deaths",0
"651","Antigua and Barbuda",17.0608,-61.7964,"1/27/20","confirmed",0
"652","Antigua and Barbuda",17.0608,-61.7964,"1/27/20","deaths",0
"653","Antigua and Barbuda",17.0608,-61.7964,"1/28/20","confirmed",0
"654","Antigua and Barbuda",17.0608,-61.7964,"1/28/20","deaths",0
"655","Antigua and Barbuda",17.0608,-61.7964,"1/29/20","confirmed",0
"656","Antigua and Barbuda",17.0608,-61.7964,"1/29/20","deaths",0
"657","Antigua and Barbuda",17.0608,-61.7964,"1/30/20","confirmed",0
"658","Antigua and Barbuda",17.0608,-61.7964,"1/30/20","deaths",0
"659","Antigua and Barbuda",17.0608,-61.7964,"1/31/20","confirmed",0
"660","Antigua and Barbuda",17.0608,-61.7964,"1/31/20","deaths",0
"661","Antigua and Barbuda",17.0608,-61.7964,"2/1/20","confirmed",0
"662","Antigua and Barbuda",17.0608,-61.7964,"2/1/20","deaths",0
"663","Antigua and Barbuda",17.0608,-61.7964,"2/2/20","confirmed",0
"664","Antigua and Barbuda",17.0608,-61.7964,"2/2/20","deaths",0
"665","Antigua and Barbuda",17.0608,-61.7964,"2/3/20","confirmed",0
"666","Antigua and Barbuda",17.0608,-61.7964,"2/3/20","deaths",0
"667","Antigua and Barbuda",17.0608,-61.7964,"2/4/20","confirmed",0
"668","Antigua and Barbuda",17.0608,-61.7964,"2/4/20","deaths",0
"669","Antigua and Barbuda",17.0608,-61.7964,"2/5/20","confirmed",0
"670","Antigua and Barbuda",17.0608,-61.7964,"2/5/20","deaths",0
"671","Antigua and Barbuda",17.0608,-61.7964,"2/6/20","confirmed",0
"672","Antigua and Barbuda",17.0608,-61.7964,"2/6/20","deaths",0
"673","Antigua and Barbuda",17.0608,-61.7964,"2/7/20","confirmed",0
"674","Antigua and Barbuda",17.0608,-61.7964,"2/7/20","deaths",0
"675","Antigua and Barbuda",17.0608,-61.7964,"2/8/20","confirmed",0
"676","Antigua and Barbuda",17.0608,-61.7964,"2/8/20","deaths",0
"677","Antigua and Barbuda",17.0608,-61.7964,"2/9/20","confirmed",0
"678","Antigua and Barbuda",17.0608,-61.7964,"2/9/20","deaths",0
"679","Antigua and Barbuda",17.0608,-61.7964,"2/10/20","confirmed",0
"680","Antigua and Barbuda",17.0608,-61.7964,"2/10/20","deaths",0
"681","Antigua and Barbuda",17.0608,-61.7964,"2/11/20","confirmed",0
"682","Antigua and Barbuda",17.0608,-61.7964,"2/11/20","deaths",0
"683","Antigua and Barbuda",17.0608,-61.7964,"2/12/20","confirmed",0
"684","Antigua and Barbuda",17.0608,-61.7964,"2/12/20","deaths",0
"685","Antigua and Barbuda",17.0608,-61.7964,"2/13/20","confirmed",0
"686","Antigua and Barbuda",17.0608,-61.7964,"2/13/20","deaths",0
"687","Antigua and Barbuda",17.0608,-61.7964,"2/14/20","confirmed",0
"688","Antigua and Barbuda",17.0608,-61.7964,"2/14/20","deaths",0
"689","Antigua and Barbuda",17.0608,-61.7964,"2/15/20","confirmed",0
"690","Antigua and Barbuda",17.0608,-61.7964,"2/15/20","deaths",0
"691","Antigua and Barbuda",17.0608,-61.7964,"2/16/20","confirmed",0
"692","Antigua and Barbuda",17.0608,-61.7964,"2/16/20","deaths",0
"693","Antigua and Barbuda",17.0608,-61.7964,"2/17/20","confirmed",0
"694","Antigua and Barbuda",17.0608,-61.7964,"2/17/20","deaths",0
"695","Antigua and Barbuda",17.0608,-61.7964,"2/18/20","confirmed",0
"696","Antigua and Barbuda",17.0608,-61.7964,"2/18/20","deaths",0
"697","Antigua and Barbuda",17.0608,-61.7964,"2/19/20","confirmed",0
"698","Antigua and Barbuda",17.0608,-61.7964,"2/19/20","deaths",0
"699","Antigua and Barbuda",17.0608,-61.7964,"2/20/20","confirmed",0
"700","Antigua and Barbuda",17.0608,-61.7964,"2/20/20","deaths",0
"701","Antigua and Barbuda",17.0608,-61.7964,"2/21/20","confirmed",0
"702","Antigua and Barbuda",17.0608,-61.7964,"2/21/20","deaths",0
"703","Antigua and Barbuda",17.0608,-61.7964,"2/22/20","confirmed",0
"704","Antigua and Barbuda",17.0608,-61.7964,"2/22/20","deaths",0
"705","Antigua and Barbuda",17.0608,-61.7964,"2/23/20","confirmed",0
"706","Antigua and Barbuda",17.0608,-61.7964,"2/23/20","deaths",0
"707","Antigua and Barbuda",17.0608,-61.7964,"2/24/20","confirmed",0
"708","Antigua and Barbuda",17.0608,-61.7964,"2/24/20","deaths",0
"709","Antigua and Barbuda",17.0608,-61.7964,"2/25/20","confirmed",0
"710","Antigua and Barbuda",17.0608,-61.7964,"2/25/20","deaths",0
"711","Antigua and Barbuda",17.0608,-61.7964,"2/26/20","confirmed",0
"712","Antigua and Barbuda",17.0608,-61.7964,"2/26/20","deaths",0
"713","Antigua and Barbuda",17.0608,-61.7964,"2/27/20","confirmed",0
"714","Antigua and Barbuda",17.0608,-61.7964,"2/27/20","deaths",0
"715","Antigua and Barbuda",17.0608,-61.7964,"2/28/20","confirmed",0
"716","Antigua and Barbuda",17.0608,-61.7964,"2/28/20","deaths",0
"717","Antigua and Barbuda",17.0608,-61.7964,"2/29/20","confirmed",0
"718","Antigua and Barbuda",17.0608,-61.7964,"2/29/20","deaths",0
"719","Antigua and Barbuda",17.0608,-61.7964,"3/1/20","confirmed",0
"720","Antigua and Barbuda",17.0608,-61.7964,"3/1/20","deaths",0
"721","Antigua and Barbuda",17.0608,-61.7964,"3/2/20","confirmed",0
"722","Antigua and Barbuda",17.0608,-61.7964,"3/2/20","deaths",0
"723","Antigua and Barbuda",17.0608,-61.7964,"3/3/20","confirmed",0
"724","Antigua and Barbuda",17.0608,-61.7964,"3/3/20","deaths",0
"725","Antigua and Barbuda",17.0608,-61.7964,"3/4/20","confirmed",0
"726","Antigua and Barbuda",17.0608,-61.7964,"3/4/20","deaths",0
"727","Antigua and Barbuda",17.0608,-61.7964,"3/5/20","confirmed",0
"728","Antigua and Barbuda",17.0608,-61.7964,"3/5/20","deaths",0
"729","Antigua and Barbuda",17.0608,-61.7964,"3/6/20","confirmed",0
"730","Antigua and Barbuda",17.0608,-61.7964,"3/6/20","deaths",0
"731","Antigua and Barbuda",17.0608,-61.7964,"3/7/20","confirmed",0
"732","Antigua and Barbuda",17.0608,-61.7964,"3/7/20","deaths",0
"733","Antigua and Barbuda",17.0608,-61.7964,"3/8/20","confirmed",0
"734","Antigua and Barbuda",17.0608,-61.7964,"3/8/20","deaths",0
"735","Antigua and Barbuda",17.0608,-61.7964,"3/9/20","confirmed",0
"736","Antigua and Barbuda",17.0608,-61.7964,"3/9/20","deaths",0
"737","Antigua and Barbuda",17.0608,-61.7964,"3/10/20","confirmed",0
"738","Antigua and Barbuda",17.0608,-61.7964,"3/10/20","deaths",0
"739","Antigua and Barbuda",17.0608,-61.7964,"3/11/20","confirmed",0
"740","Antigua and Barbuda",17.0608,-61.7964,"3/11/20","deaths",0
"741","Antigua and Barbuda",17.0608,-61.7964,"3/12/20","confirmed",0
"742","Antigua and Barbuda",17.0608,-61.7964,"3/12/20","deaths",0
"743","Antigua and Barbuda",17.0608,-61.7964,"3/13/20","confirmed",1
"744","Antigua and Barbuda",17.0608,-61.7964,"3/13/20","deaths",0
"745","Antigua and Barbuda",17.0608,-61.7964,"3/14/20","confirmed",1
"746","Antigua and Barbuda",17.0608,-61.7964,"3/14/20","deaths",0
"747","Antigua and Barbuda",17.0608,-61.7964,"3/15/20","confirmed",1
"748","Antigua and Barbuda",17.0608,-61.7964,"3/15/20","deaths",0
"749","Antigua and Barbuda",17.0608,-61.7964,"3/16/20","confirmed",1
"750","Antigua and Barbuda",17.0608,-61.7964,"3/16/20","deaths",0
"751","Antigua and Barbuda",17.0608,-61.7964,"3/17/20","confirmed",1
"752","Antigua and Barbuda",17.0608,-61.7964,"3/17/20","deaths",0
"753","Antigua and Barbuda",17.0608,-61.7964,"3/18/20","confirmed",1
"754","Antigua and Barbuda",17.0608,-61.7964,"3/18/20","deaths",0
"755","Antigua and Barbuda",17.0608,-61.7964,"3/19/20","confirmed",1
"756","Antigua and Barbuda",17.0608,-61.7964,"3/19/20","deaths",0
"757","Antigua and Barbuda",17.0608,-61.7964,"3/20/20","confirmed",1
"758","Antigua and Barbuda",17.0608,-61.7964,"3/20/20","deaths",0
"759","Antigua and Barbuda",17.0608,-61.7964,"3/21/20","confirmed",1
"760","Antigua and Barbuda",17.0608,-61.7964,"3/21/20","deaths",0
"761","Antigua and Barbuda",17.0608,-61.7964,"3/22/20","confirmed",1
"762","Antigua and Barbuda",17.0608,-61.7964,"3/22/20","deaths",0
"763","Antigua and Barbuda",17.0608,-61.7964,"3/23/20","confirmed",3
"764","Antigua and Barbuda",17.0608,-61.7964,"3/23/20","deaths",0
"765","Antigua and Barbuda",17.0608,-61.7964,"3/24/20","confirmed",3
"766","Antigua and Barbuda",17.0608,-61.7964,"3/24/20","deaths",0
"767","Antigua and Barbuda",17.0608,-61.7964,"3/25/20","confirmed",3
"768","Antigua and Barbuda",17.0608,-61.7964,"3/25/20","deaths",0
"769","Argentina",-38.4161,-63.6167,"1/22/20","confirmed",0
"770","Argentina",-38.4161,-63.6167,"1/22/20","deaths",0
"771","Argentina",-38.4161,-63.6167,"1/23/20","confirmed",0
"772","Argentina",-38.4161,-63.6167,"1/23/20","deaths",0
"773","Argentina",-38.4161,-63.6167,"1/24/20","confirmed",0
"774","Argentina",-38.4161,-63.6167,"1/24/20","deaths",0
"775","Argentina",-38.4161,-63.6167,"1/25/20","confirmed",0
"776","Argentina",-38.4161,-63.6167,"1/25/20","deaths",0
"777","Argentina",-38.4161,-63.6167,"1/26/20","confirmed",0
"778","Argentina",-38.4161,-63.6167,"1/26/20","deaths",0
"779","Argentina",-38.4161,-63.6167,"1/27/20","confirmed",0
"780","Argentina",-38.4161,-63.6167,"1/27/20","deaths",0
"781","Argentina",-38.4161,-63.6167,"1/28/20","confirmed",0
"782","Argentina",-38.4161,-63.6167,"1/28/20","deaths",0
"783","Argentina",-38.4161,-63.6167,"1/29/20","confirmed",0
"784","Argentina",-38.4161,-63.6167,"1/29/20","deaths",0
"785","Argentina",-38.4161,-63.6167,"1/30/20","confirmed",0
"786","Argentina",-38.4161,-63.6167,"1/30/20","deaths",0
"787","Argentina",-38.4161,-63.6167,"1/31/20","confirmed",0
"788","Argentina",-38.4161,-63.6167,"1/31/20","deaths",0
"789","Argentina",-38.4161,-63.6167,"2/1/20","confirmed",0
"790","Argentina",-38.4161,-63.6167,"2/1/20","deaths",0
"791","Argentina",-38.4161,-63.6167,"2/2/20","confirmed",0
"792","Argentina",-38.4161,-63.6167,"2/2/20","deaths",0
"793","Argentina",-38.4161,-63.6167,"2/3/20","confirmed",0
"794","Argentina",-38.4161,-63.6167,"2/3/20","deaths",0
"795","Argentina",-38.4161,-63.6167,"2/4/20","confirmed",0
"796","Argentina",-38.4161,-63.6167,"2/4/20","deaths",0
"797","Argentina",-38.4161,-63.6167,"2/5/20","confirmed",0
"798","Argentina",-38.4161,-63.6167,"2/5/20","deaths",0
"799","Argentina",-38.4161,-63.6167,"2/6/20","confirmed",0
"800","Argentina",-38.4161,-63.6167,"2/6/20","deaths",0
"801","Argentina",-38.4161,-63.6167,"2/7/20","confirmed",0
"802","Argentina",-38.4161,-63.6167,"2/7/20","deaths",0
"803","Argentina",-38.4161,-63.6167,"2/8/20","confirmed",0
"804","Argentina",-38.4161,-63.6167,"2/8/20","deaths",0
"805","Argentina",-38.4161,-63.6167,"2/9/20","confirmed",0
"806","Argentina",-38.4161,-63.6167,"2/9/20","deaths",0
"807","Argentina",-38.4161,-63.6167,"2/10/20","confirmed",0
"808","Argentina",-38.4161,-63.6167,"2/10/20","deaths",0
"809","Argentina",-38.4161,-63.6167,"2/11/20","confirmed",0
"810","Argentina",-38.4161,-63.6167,"2/11/20","deaths",0
"811","Argentina",-38.4161,-63.6167,"2/12/20","confirmed",0
"812","Argentina",-38.4161,-63.6167,"2/12/20","deaths",0
"813","Argentina",-38.4161,-63.6167,"2/13/20","confirmed",0
"814","Argentina",-38.4161,-63.6167,"2/13/20","deaths",0
"815","Argentina",-38.4161,-63.6167,"2/14/20","confirmed",0
